Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,abbreviation,allelic_requirement,consider,database_cross_reference,definition,discarded/obsoleted synonym,has_alternative_id,has_broad_synonym,has_exact_synonym,has_narrow_synonym,has_obo_format_version,has_obo_namespace,has_related_synonym,has_synonym_type,http://data.bioontology.org/metadata/treeView,http://purl.obolibrary.org/obo/hp.obo#hposlim_core,http://purl.obolibrary.org/obo/hp.obo#secondary_consequence,http://purl.obolibrary.org/obo/IAO_0000231,http://purl.obolibrary.org/obo/IAO_0000700,http://purl.obolibrary.org/obo/RO_0002581,http://purl.org/dc/elements/1.1/creator,http://purl.org/dc/elements/1.1/date,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/rights,http://purl.org/dc/elements/1.1/subject,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/terms/contributor,http://purl.org/dc/terms/creator,http://purl.org/dc/terms/date,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,in_subset,inheres in,inheres in part of,layperson term,logical-definition-view-relation,part of,plural form,shorthand,subset_property,synonym_type_property,term replaced by,UK spelling
http://purl.obolibrary.org/obo/HP_0010782,Shoulder dimple,Shoulder dimples|Acromial dimple|Bi-acromial dimples,A subtype of skin dimples occurring in the shoulder region.|Symmetrical dimples of the skin overlying the acromial process of the scapulae are called bi-acromial dimples.,false,,,http://purl.obolibrary.org/obo/HP_0010781,,,,UMLS:C4023704,A subtype of skin dimples occurring in the shoulder region.,,,,Shoulder dimples|Acromial dimple|Bi-acromial dimples,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0010781,,,,,,,,,,,,,https://orcid.org/0000-0002-0736-9199,,,2010-04-30T11:36:51Z,,HP:0010782,Symmetrical dimples of the skin overlying the acromial process of the scapulae are called bi-acromial dimples.,Shoulder dimple,,HP:0010782,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0011106,Hypovolemia,Depleted blood volume,"An decrease in the amount of intravascular fluid, particularly in the volume of the circulating blood.",false,,,http://purl.obolibrary.org/obo/HP_0011104,,,,SNOMEDCT_US:28560003|UMLS:C0546884|MSH:D020896,"An decrease in the amount of intravascular fluid, particularly in the volume of the circulating blood.",,,,Depleted blood volume,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0011104,,,,,,,,,,,,,https://orcid.org/0000-0002-0736-9199,,,2011-06-07T11:18:54Z,,HP:0011106,,Hypovolemia,,HP:0011106,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0031845,Abnormal libido,,Any deviation from the normal sexual drive or desire for sexual activity.,false,,,http://purl.obolibrary.org/obo/HP_0000080,,,,,Any deviation from the normal sexual drive or desire for sexual activity.,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0000080,,,,,,,2018-05-05T15:32:59Z,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0031845,,Abnormal libido,,HP:0031845,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0002354,Memory impairment,Memory loss|Memory impairment|Poor memory|Forgetfulness|Memory problems,"An impairment of memory as manifested by a reduced ability to remember things such as dates and names, and increased forgetfulness.|Affected individuals tend to lose their train of thought in conversation, begin tasks but forget their intention while doing it, repeat things often during conversations, and have difficulties in tasks of daily living.",false,,,http://purl.obolibrary.org/obo/HP_0100543,,,,SNOMEDCT_US:55533009|UMLS:C0542476|UMLS:C0233794|MSH:D008569|SNOMEDCT_US:386807006|UMLS:C0751295,"An impairment of memory as manifested by a reduced ability to remember things such as dates and names, and increased forgetfulness.",,HP:0002081|HP:0000747,,Memory loss|Memory impairment|Poor memory|Forgetfulness|Memory problems,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0100543,,,,,,,,,,,,,,,,,,HP:0002354,"Affected individuals tend to lose their train of thought in conversation, begin tasks but forget their intention while doing it, repeat things often during conversations, and have difficulties in tasks of daily living.",Memory impairment,,HP:0002354,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0033635,Post-capillary pulmonary hypertension,Postcapillary pulmonary hypertension,Post-capillary pulmonary hypertension is a hemodynamic condition characterised by elevated mean pulmonary artery pressure (mPAP greater than 20 mmHg) and pulmonary artery wedge pressure (PAWP greater than 15 mmHg) and pulmonary vascular resistance (PVR less than 3 Wood units).|Post-capillary hypertension resulting from left heart disease causes backpressure and increases the hydrostatic pressure in the pulmonary veins which eventually results in increased pressure in pulmonary arteries.,false,,,http://purl.obolibrary.org/obo/HP_0004890,,,,,Post-capillary pulmonary hypertension is a hemodynamic condition characterised by elevated mean pulmonary artery pressure (mPAP greater than 20 mmHg) and pulmonary artery wedge pressure (PAWP greater than 15 mmHg) and pulmonary vascular resistance (PVR less than 3 Wood units).,,,,Postcapillary pulmonary hypertension,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0004890,,,,,,,2021-02-01T13:21:16Z,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0033635,Post-capillary hypertension resulting from left heart disease causes backpressure and increases the hydrostatic pressure in the pulmonary veins which eventually results in increased pressure in pulmonary arteries.,Post-capillary pulmonary hypertension,,HP:0033635,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0100684,Salivary gland neoplasm,Salivary gland neoplasia|Tumour of salivary gland|Tumor of salivary gland|Cancer of salivary gland,A tumor (abnormal growth of tissue) of a salivary gland.,false,,,http://purl.obolibrary.org/obo/HP_0010286|http://purl.obolibrary.org/obo/HP_0100649,,,,UMLS:C0036095|SNOMEDCT_US:235132004|UMLS:C0220636|NCIT:C3262|SNOMEDCT_US:255072001|MSH:D012468,A tumor (abnormal growth of tissue) of a salivary gland.,,,,Salivary gland neoplasia,Tumour of salivary gland|Tumor of salivary gland,,human_phenotype,Cancer of salivary gland,,http://purl.obolibrary.org/obo/HP_0010286|http://purl.obolibrary.org/obo/HP_0100649,,,,,,,,,,,,,https://orcid.org/0009-0006-4530-3154,,,2010-12-30T02:20:38Z,,HP:0100684,,Salivary gland neoplasm,,HP:0100684,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0030506,Yellow/white lesions of the retina,,,false,,,http://purl.obolibrary.org/obo/HP_0000479,,,,UMLS:C4072991,,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0000479,,,,,,,,,,,,,,,,,,HP:0030506,,Yellow/white lesions of the retina,,HP:0030506,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_3000001,obsolete Abnormal heart morphology,,,true,,,,,,,,,,,,,,,human_phenotype,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,HP:3000001,,obsolete Abnormal heart morphology,true,HP:3000001,,,,,,,,,,,HP:0001627|http://purl.obolibrary.org/obo/HP_0001627,
http://purl.obolibrary.org/obo/HP_0007001,Loss of Purkinje cells in the cerebellar vermis,,,false,,,http://purl.obolibrary.org/obo/HP_0002334,,,,UMLS:C1849146,,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0002334,,,,,,,,,,,,,,,,,,HP:0007001,,Loss of Purkinje cells in the cerebellar vermis,,HP:0007001,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0008813,HP_0008813,,,true,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,true,HP:0008813,,,,,,,,,,,http://purl.obolibrary.org/obo/HP_0003375,
http://purl.obolibrary.org/obo/HP_0008080,Hallux varus,Medially deviated halluces,Medial deviation of the great toe owing to a deformity of the great toe joint causing the hallux to deviate medially.,false,,,http://purl.obolibrary.org/obo/HP_0010051,,,,SNOMEDCT_US:274147008|UMLS:C0546297|MSH:D050488,Medial deviation of the great toe owing to a deformity of the great toe joint causing the hallux to deviate medially.,,,,Medially deviated halluces,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0010051,,,,,,,,,,,,,,,,,,HP:0008080,,Hallux varus,,HP:0008080,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0034402,Rhabdoid tumor of the kidney,Malignant rhabdoid tumour of the kidney|Malignant rhabdoid tumor of the kidney,"A highly aggressive, extremely rare neoplasm of the kidney that is usually seen in children. The term rhabdoid is used because the tumor cells resemble rhabdomyoblasts but lack myogenic markers, and pathologic diagnosis requires familiarity with these microscopic features plus awareness that adult onset is possible. It can be associated with abnormalities of chromosome 22. It is characterized by the presence of cells with a large eccentric nucleus, prominent nucleolus, and abundant cytoplasm.",false,,,http://purl.obolibrary.org/obo/HP_0034557|http://purl.obolibrary.org/obo/HP_0009726,,,,,"A highly aggressive, extremely rare neoplasm of the kidney that is usually seen in children. The term rhabdoid is used because the tumor cells resemble rhabdomyoblasts but lack myogenic markers, and pathologic diagnosis requires familiarity with these microscopic features plus awareness that adult onset is possible. It can be associated with abnormalities of chromosome 22. It is characterized by the presence of cells with a large eccentric nucleus, prominent nucleolus, and abundant cytoplasm.",,,,Malignant rhabdoid tumour of the kidney|Malignant rhabdoid tumor of the kidney,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0034557|http://purl.obolibrary.org/obo/HP_0009726,,,,,,,2022-11-05T14:04:19Z,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0034402,,Rhabdoid tumor of the kidney,,HP:0034402,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0032175,Signet ring sign,,"This finding is composed of a ring-shaped opacity representing a dilated bronchus in cross section and a smaller adjacent opacity representing its pulmonary artery, with the combination resembling a signet (or pearl) ring. It is the basic sign of bronchiectasis in pulmonary computed tomography imaging.|See Fig 66 of PMID:18195376.",false,,,http://purl.obolibrary.org/obo/HP_0033775,,,,,"This finding is composed of a ring-shaped opacity representing a dilated bronchus in cross section and a smaller adjacent opacity representing its pulmonary artery, with the combination resembling a signet (or pearl) ring. It is the basic sign of bronchiectasis in pulmonary computed tomography imaging.",,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0033775,,,,,,,2019-01-06T11:17:24Z,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0032175,See Fig 66 of PMID:18195376.,Signet ring sign,,HP:0032175,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0010355,Duplication of the phalanges of the 2nd toe,Duplication of the bones of the 2nd toe|Partial/complete duplication of the phalanges of the 2nd toe,Partial or complete duplication of a phalanx of second toe.,false,,,http://purl.obolibrary.org/obo/HP_0010181|http://purl.obolibrary.org/obo/HP_0010324,,,,UMLS:C4021286,Partial or complete duplication of a phalanx of second toe.,,,,Duplication of the bones of the 2nd toe|Partial/complete duplication of the phalanges of the 2nd toe,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0010181|http://purl.obolibrary.org/obo/HP_0010324,,,,,,,,,,,,,https://orcid.org/0009-0006-4530-3154,,,2009-07-16T11:45:34Z,,HP:0010355,,Duplication of the phalanges of the 2nd toe,,HP:0010355,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0005829,Maldevelopment of radioulnar joint,,,false,,,http://purl.obolibrary.org/obo/HP_0003059,,,,UMLS:C3149879,,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0003059,,,,,,,,,,,,,,,,,,HP:0005829,,Maldevelopment of radioulnar joint,,HP:0005829,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0002614,Hepatic periportal necrosis,,A type of hepatic necrosis that is concentrated around the necrosis of hepatocytes localized around the intrahepatic branch of portal vein.,false,,,http://purl.obolibrary.org/obo/HP_0002605,,,,UMLS:C0546389,A type of hepatic necrosis that is concentrated around the necrosis of hepatocytes localized around the intrahepatic branch of portal vein.,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0002605,,,,,,,,,,,,,,,,,,HP:0002614,,Hepatic periportal necrosis,,HP:0002614,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0025559,Coronary cataract,,A type of cataract characterised by club-shaped and dot opacities distributed radially in the deep cortex. These lens opacities surround the nucleus in an appearance that is though to resemble a crown.,false,,,http://purl.obolibrary.org/obo/HP_0010920,,,,,A type of cataract characterised by club-shaped and dot opacities distributed radially in the deep cortex. These lens opacities surround the nucleus in an appearance that is though to resemble a crown.,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0010920,,,,,,,2017-12-13T13:04:32Z,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0025559,,Coronary cataract,,HP:0025559,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0005507,Hemoglobin Barts,Haemoglobin Barts|Hb Barts,"Normal adult hemoglobin is composed of two chains each of alpha and beta globin. Hb Barts (Hemoglobin Barts) is a tetramer with four gamma globin chains, and is essentially pathognomonic for one or another form of alpha thalassemia. Hb Barts has an extremely high affinity for oxygen, resulting in almost no oxygen delivery to the tissues.|Hb Bart is normally not present in adult blood. It makes up about 85-90 percent of hemoglobin in Hb Bart hydrops fetalis syndrome, and about 2-5 percent in HbH disease.",false,,,http://purl.obolibrary.org/obo/HP_0011902,,,,UMLS:C3539063,"Normal adult hemoglobin is composed of two chains each of alpha and beta globin. Hb Barts (Hemoglobin Barts) is a tetramer with four gamma globin chains, and is essentially pathognomonic for one or another form of alpha thalassemia. Hb Barts has an extremely high affinity for oxygen, resulting in almost no oxygen delivery to the tissues.",,,,Haemoglobin Barts|Hb Barts,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0011902,,,,,,,,,,,,,,,,,,HP:0005507,"Hb Bart is normally not present in adult blood. It makes up about 85-90 percent of hemoglobin in Hb Bart hydrops fetalis syndrome, and about 2-5 percent in HbH disease.",Hemoglobin Barts,,HP:0005507,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0100944,Sclerosis of the distal phalanx of the hallux,Increased bone density in the outermost bone of the big toe,,false,,,http://purl.obolibrary.org/obo/HP_0100930|http://purl.obolibrary.org/obo/HP_0010053|http://purl.obolibrary.org/obo/HP_0100948,,,,UMLS:C4021914,,,,,Increased bone density in the outermost bone of the big toe,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0100930|http://purl.obolibrary.org/obo/HP_0010053|http://purl.obolibrary.org/obo/HP_0100948,,,,,,,,,,,,,,,,,,HP:0100944,,Sclerosis of the distal phalanx of the hallux,,HP:0100944,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0032908,Focal aware undressing automatism seizure,,A type of focal automatism seizure characterized by involuntary undressing at onset and during which awareness is fully retained throughout.,false,,,http://purl.obolibrary.org/obo/HP_0032910|http://purl.obolibrary.org/obo/HP_0032907,,,,,A type of focal automatism seizure characterized by involuntary undressing at onset and during which awareness is fully retained throughout.,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0032910|http://purl.obolibrary.org/obo/HP_0032907,,,,,,,,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0032908,,Focal aware undressing automatism seizure,,HP:0032908,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0008553,HP_0008553,,,true,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,true,HP:0008553,,,,,,,,,,,http://purl.obolibrary.org/obo/HP_0000407,
http://purl.obolibrary.org/obo/HP_0004496,obsolete Posterior choanal atresia,,,true,,,,,,,,,,,,,,,human_phenotype,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,HP:0004496,,obsolete Posterior choanal atresia,true,HP:0004496,,,,,,,,,,,HP:0000453|http://purl.obolibrary.org/obo/HP_0000453,
http://purl.obolibrary.org/obo/HP_0010170,Small epiphyses of the toes,Small end part of the toe bones,,false,,,http://purl.obolibrary.org/obo/HP_0010585|http://purl.obolibrary.org/obo/HP_0010160,,,,UMLS:C4023989,,,,,Small end part of the toe bones,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0010585|http://purl.obolibrary.org/obo/HP_0010160,,,,,,,,,,,,,https://orcid.org/0009-0006-4530-3154,,,2009-05-29T01:34:06Z,,HP:0010170,,Small epiphyses of the toes,,HP:0010170,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0011982,Black pigment gallstones,,"A type of pigment gallstone that is hard and black, containing calcium carbonate and calcium phosphates.",false,,,http://purl.obolibrary.org/obo/HP_0011981,,,,UMLS:C4023098,"A type of pigment gallstone that is hard and black, containing calcium carbonate and calcium phosphates.",,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0011981,,,,,,,,,,,,,https://orcid.org/0000-0002-0736-9199,,,2012-07-18T09:25:05Z,,HP:0011982,,Black pigment gallstones,,HP:0011982,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0012306,Abnormal rib ossification,Abnormal maturation of rib bones,An anomaly of the process of rib bone formation.,false,,,http://purl.obolibrary.org/obo/HP_0000772|http://purl.obolibrary.org/obo/HP_0003336,,,,UMLS:C4022957,An anomaly of the process of rib bone formation.,,,,,,,human_phenotype,Abnormal maturation of rib bones,,http://purl.obolibrary.org/obo/HP_0000772|http://purl.obolibrary.org/obo/HP_0003336,,,,,,,,,,,,,https://orcid.org/0000-0002-0736-9199,,,2013-08-10T09:31:03Z,,HP:0012306,,Abnormal rib ossification,,HP:0012306,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0032036,Reduced contrast sensitivity,Abnormal contrast sensitivity,"An abnormality in perception of contrast. Spatial contrast is a physical dimension referring to the light-dark transition of a border or an edge in an image that delineates the existence of a pattern or an object. Contrast sensitivity refers to a measure of how much contrast a person requires to see a target. Contrast-sensitivity measurements differ from acuity measurements; acuity is a measure of the spatial-resolving ability of the visual system under conditions of very high contrast, whereas contrast sensitivity is a measure of the threshold contrast for seeing a target.",false,,,http://purl.obolibrary.org/obo/HP_0000504,,,,,"An abnormality in perception of contrast. Spatial contrast is a physical dimension referring to the light-dark transition of a border or an edge in an image that delineates the existence of a pattern or an object. Contrast sensitivity refers to a measure of how much contrast a person requires to see a target. Contrast-sensitivity measurements differ from acuity measurements; acuity is a measure of the spatial-resolving ability of the visual system under conditions of very high contrast, whereas contrast sensitivity is a measure of the threshold contrast for seeing a target.",,,,Abnormal contrast sensitivity,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0000504,,,,,,,2018-09-01T15:21:51Z,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0032036,,Reduced contrast sensitivity,,HP:0032036,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0001567,HP_0001567,,,true,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,true,HP:0001567,,,,,,,,,,,http://purl.obolibrary.org/obo/HP_0000164,
http://purl.obolibrary.org/obo/HP_0006447,HP_0006447,,,true,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,true,HP:0006447,,,,,,,,,,,http://purl.obolibrary.org/obo/HP_0006384,
http://purl.obolibrary.org/obo/HP_0032848,Focal aware cognitive seizure with neglect,,A focal cognitive seizure with neglect characterized by retained awareness throughout the seizure.,false,,,http://purl.obolibrary.org/obo/HP_0032681|http://purl.obolibrary.org/obo/HP_0032693,,,,,A focal cognitive seizure with neglect characterized by retained awareness throughout the seizure.,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0032681|http://purl.obolibrary.org/obo/HP_0032693,,,,,,,,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0032848,,Focal aware cognitive seizure with neglect,,HP:0032848,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0033003,Tracheal papilloma,,"A wart-like lesion (papilloma, i.e., benign epithelial tumors that are caused by infection with the human papilloma virus) located on the trachea.",false,,,http://purl.obolibrary.org/obo/HP_0100551,,,,,"A wart-like lesion (papilloma, i.e., benign epithelial tumors that are caused by infection with the human papilloma virus) located on the trachea.",,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0100551,,,,,,,,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0033003,,Tracheal papilloma,,HP:0033003,,,,,,,,,,,,
